Hypothesized Word (H),Reference Word (R),H - POS TAG,R - POS TAG,H - Saliency Score,R - Saliency Score,Sentiment Orientation,H - Num. Phonemes,R - Num. Phonemes,H - Word Type,R - Word Type,R - Importance Score
yeah,yeah,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,1.8179575690841785
i'll,i'd,NN,NN,0.25,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.448278291955339
probably,probably,RB,RB,0.125,0.125,0,3,0,CONTENT,CONTENT,2.8525884499573233
go,go,VB,VB,0,0,0,1,0,CONTENT,CONTENT,3.2130075859938043
to,with,TO,IN,0,0,0,1,0,,FUNCTION,3.093540710683246
matches,matches,NNS,NNS,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,3.1516911844878344
that,that,IN,IN,0,0,0,1,0,,FUNCTION,2.042296847272211
might,might,MD,MD,0,0,0,1,0,,FUNCTION,2.643906885484295
be,be,VB,VB,0,0,0,1,0,CONTENT,CONTENT,2.826815467715322
easier,easier,JJR,JJR,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.9061439260262034
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,1.9421625635024522
need,need,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,2.982971038429491
new,new,JJ,JJ,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.919591325778936
walking,walking,VBG,VBG,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,2.9807048894985573
shoes,shoes,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.0821861786868583
if,if,IN,IN,0,0,0,1,0,,FUNCTION,1.8013447814397097
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.9241708954400907
wait,wait,VB,VB,0.25,0.25,0,1,0,CONTENT,CONTENT,3.2089236228221223
till,till,IN,IN,0.25,0.25,0,1,0,,FUNCTION,2.536349758429027
dark,dark,JJ,JJ,0.25,0.25,0,1,0,CONTENT,CONTENT,2.695842745079252
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.5709556939969174
could,could,MD,MD,0,0,0,1,0,,FUNCTION,3.0090791154806773
use,use,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.459882785430329
a,a,DT,DT,0,0,0,1,0,,FUNCTION,2.695287681952844
flare,flare,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.277882120329661
gun,gun,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.646525983083101
food,food,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.5856299304563244
also,also,RB,RB,0,0,0,2,0,CONTENT,CONTENT,3.2062799936878195
important,important,JJ,JJ,0.1111111111111111,0.1111111111111111,0,3,0,CONTENT,CONTENT,3.111643020639895
can,can,MD,MD,0,0,0,1,0,,FUNCTION,3.0540586762814312
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,3.052475415255088
assume,assume,VB,VB,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.188831706236316
water,water,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,2.0540207282154426
also,also,RB,RB,0,0,0,2,0,CONTENT,CONTENT,2.881780878398697
means,means,VBZ,VBZ,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.9896308572281525
food,food,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.8466018038731864
i'm,i'd,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.179191918750888
probably,probably,RB,RB,0.125,0.125,0,3,0,CONTENT,CONTENT,1.364575284778518
still,still,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.1434221723180777
doing,die,VBG,VB,0,0.33333333333333331,0,2,0,CONTENT,CONTENT,3.2641405877056995
,in,,IN,-1,0,0,2,0,,FUNCTION,3.112405977168397
this,this,DT,DT,0.25,0.25,0,1,0,,FUNCTION,2.391963697752262
die,die,VB,VB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.3219280948873613
of,of,IN,IN,0,0,0,1,0,,FUNCTION,2.7205712781895097
the,the,DT,DT,0,0,0,1,0,,FUNCTION,3.0414512941370955
three,three,CD,CD,0,0,0,1,0,,FUNCTION,0.8467025476050102
that,that,IN,IN,0,0,0,1,0,,FUNCTION,2.9279831615213965
were,were,VBD,VBD,0,0,0,1,0,CONTENT,CONTENT,2.9629869117681524
most,most,JJS,JJS,0,0,0,1,0,CONTENT,CONTENT,1.5603453984896805
likely,likely,JJ,JJ,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,1.8462351674669566
to,to,TO,TO,0,0,0,1,0,,FUNCTION,1.3936856269018576
survive,survive,VB,VB,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,3.2187435385535217
this,this,DT,DT,0.25,0.25,0,1,0,,FUNCTION,2.9702313243599043
one,one,CD,CD,0,0,0,1,0,,FUNCTION,2.214277570915968
what,what,WP,WP,0,0,0,1,0,,FUNCTION,2.7153437500288455
do,do,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,2.704323827426194
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,2.451644641828325
want,want,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,2.1835994448177716
to,to,TO,TO,0,0,0,1,0,,FUNCTION,0.781635975820364
do,do,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,2.8705485983624186
with,with,IN,IN,0,0,0,1,0,,FUNCTION,2.01355182536392
business,business,NN,NN,0.125,0.125,0,2,0,CONTENT,CONTENT,2.894779961112456
management,management,NN,NN,0.10000000000000001,0.10000000000000001,0,3,0,CONTENT,CONTENT,2.929214921993247
