Hypothesized Word (H),Reference Word (R),H - POS TAG,R - POS TAG,H - Saliency Score,R - Saliency Score,Sentiment Orientation,H - Num. Phonemes,R - Num. Phonemes,H - Word Type,R - Word Type,R - Importance Score
what,what,WP,WP,0,0,0,1,0,,FUNCTION,3.0897725347091844
about,about,IN,IN,0,0,0,2,0,,FUNCTION,1.895771950848946
like,like,IN,IN,0.25,0.25,0,1,0,,FUNCTION,0.8671435012948739
a,a,DT,DT,0,0,0,1,0,,FUNCTION,2.20301797837369
radio,radio,NN,NN,0.20000000000000001,0.20000000000000001,0,3,0,CONTENT,CONTENT,3.186168150389123
or,or,CC,CC,0,0,0,1,0,,FUNCTION,2.938421604163664
something,something,NN,NN,0.1111111111111111,0.1111111111111111,0,2,0,CONTENT,CONTENT,3.1852381430853383
doesn't,does,NN,VBZ,0.20198927518355939,0.25,0,2,0,CONTENT,CONTENT,2.3921754683584284
,it,,PRP,-1,0,0,2,0,,FUNCTION,3.0618345955239894
richard,are,NN,VBP,0.14285714285714285,0,0,7,0,CONTENT,CONTENT,3.2192869126167434
,we,,PRP,-1,0,0,7,0,,FUNCTION,2.970946009547226
,sure,,JJ,-1,0.25,1,7,0,,CONTENT,3.191304072763052
john,john,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.3219280948873613
fitzpatrick,fitzpatrick,NN,NN,0,0,0,11,0,CONTENT,CONTENT,3.1150859331685212
my,my,PRP$,PRP$,0,0,0,1,0,,FUNCTION,2.655934674261051
watch,watch,VB,VB,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.513844028819205
on,fell,IN,VBD,0,0.25,0,1,0,,CONTENT,3.146645680439872
,in,,IN,-1,0,0,1,0,,FUNCTION,2.937496473061829
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.297000604039352
water,water,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.248281603384566
never,never,RB,RB,0,0,0,2,0,CONTENT,CONTENT,0.7342812903270978
too,too,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.939214638536121
rich,rich,JJ,JJ,0.25,0.25,0,1,0,CONTENT,CONTENT,3.111929949859297
and,and,CC,CC,0,0,0,1,0,,FUNCTION,2.468006677213817
never,never,RB,RB,0,0,0,2,0,CONTENT,CONTENT,1.1854716837475632
too,too,RB,RB,0,0,0,1,0,CONTENT,CONTENT,3.135547424156796
thin,thin,JJ,JJ,0,0,0,1,0,CONTENT,CONTENT,2.9009612774303406
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.490660011592552
can,can,MD,MD,0,0,0,1,0,,FUNCTION,2.8943132927603115
see,see,VB,VB,0,0,0,1,0,CONTENT,CONTENT,2.8887820650196367
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.8342315867132597
rings,rings,VBZ,VBZ,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,1.960527606707816
of,on,IN,IN,0,0,0,1,0,,FUNCTION,3.062349135034502
saturn,saturn,NN,NN,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.493897325654115
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.7218239805669806
agree,agree,VBP,VBP,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.1440696604141234
maybe,maybe,RB,RB,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.0761129498192057
fishing,fishing,NN,NN,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,3.033878623962026
hook,hook,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.9271393082273205
and,and,CC,CC,0,0,0,1,0,,FUNCTION,2.2393889630422277
a,a,DT,DT,0,0,0,1,0,,FUNCTION,2.2632374836702223
satellite,satellite,NN,NN,0.1111111111111111,0.1111111111111111,0,3,0,CONTENT,CONTENT,2.7165108167321126
phone,phone,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.2722597738316885
flares,flares,NN,NN,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,1.661224384835915
would,would,MD,MD,0,0,0,1,0,,FUNCTION,3.0417092399838426
also,also,RB,RB,0,0,0,2,0,CONTENT,CONTENT,2.695317966615496
help,help,VB,VB,0.25,0.25,0,1,0,CONTENT,CONTENT,3.111643020639895
what,what,WP,WP,0,0,0,1,0,,FUNCTION,0.9609934772422566
do,do,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,1.8151388771165111
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,1.72349116499578
mean,mean,VB,VB,0.25,0.25,0,1,0,CONTENT,CONTENT,2.1279356511775833
by,by,IN,IN,0,0,0,1,0,,FUNCTION,3.293705162398325
using,using,VBG,VBG,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.1358789613974483
the,a,DT,DT,0,0,0,1,0,,FUNCTION,2.7081407116715233
store,star,VB,NN,0.20000000000000001,0.25,0,1,0,CONTENT,CONTENT,2.877968540579255
but,but,CC,CC,0,0,0,1,0,,FUNCTION,3.058091734301789
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.3027324742481405
telephone,satellite,NN,NN,0.1111111111111111,0.1111111111111111,0,3,0,CONTENT,CONTENT,1.2504534986668931
,phone,,NN,-1,0.20000000000000001,0,3,0,,CONTENT,2.5066352307545654
can,can,MD,MD,0,0,0,1,0,,FUNCTION,2.6572668485688906
call,call,NN,NN,0,0,0,1,0,CONTENT,CONTENT,3.194136280285618
people,people,NNS,NNS,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.929785855095642
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.7218239805669806
agree,agree,VBP,VBP,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.1440696604141234
probably,probably,RB,RB,0.125,0.125,0,3,0,CONTENT,CONTENT,2.3896860301824043
get,get,VB,VB,0,0,0,1,0,CONTENT,CONTENT,3.2574389701958113
like,like,IN,IN,0.25,0.25,0,1,0,,FUNCTION,2.350796513971695
a,a,DT,DT,0,0,0,1,0,,FUNCTION,2.020634524143705
fishing,fishing,NN,NN,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,2.8195799969368918
pole,pole,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.1385195969637825
or,or,CC,CC,0,0,0,1,0,,FUNCTION,3.0547746474464277
something,something,NN,NN,0.1111111111111111,0.1111111111111111,0,2,0,CONTENT,CONTENT,3.1852381430853383
what,what,WP,WP,0,0,0,1,0,,FUNCTION,2.94605404109026
about,about,IN,IN,0,0,0,2,0,,FUNCTION,1.9371435292877908
those,those,DT,DT,0,0,0,1,0,,FUNCTION,2.1401684788293243
military,military,JJ,JJ,0.125,0.125,0,4,0,CONTENT,CONTENT,3.269639530946107
meals,meals,NNS,NNS,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.0272288824800255
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.5492798367207856
thought,thought,VBD,VBD,0.14285714285714285,0.14285714285714285,0,1,0,CONTENT,CONTENT,1.9245483291913097
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.5532127150406776
could,could,MD,MD,0,0,0,1,0,,FUNCTION,1.311538579020772
choose,choose,VB,VB,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,2.0482292792082784
any,any,DT,DT,0.33333333333333331,0.33333333333333331,0,2,0,,FUNCTION,2.9960823496735003
items,items,NNS,NNS,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,1.7491434106570825
regardless,regardless,RB,RB,0.10000000000000001,0.10000000000000001,0,3,0,CONTENT,CONTENT,1.0520759730921578
if,if,IN,IN,0,0,0,1,0,,FUNCTION,3.049566785955326
it's,it's,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.186869534236108
on,on,IN,IN,0,0,0,1,0,,FUNCTION,3.014257062955883
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.1455353716724805
boat,boat,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.216638440666517
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.6181081269514705
think,think,VBP,VBP,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.3445357298420726
water,water,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,1.2990436322273964
is,is,VBZ,VBZ,0,0,0,1,0,CONTENT,CONTENT,1.7841693489976824
probably,probably,RB,RB,0.125,0.125,0,3,0,CONTENT,CONTENT,1.6347206878541938
more,more,JJR,JJR,0,0,0,1,0,CONTENT,CONTENT,0.7116210238113873
important,important,JJ,JJ,0.1111111111111111,0.1111111111111111,0,3,0,CONTENT,CONTENT,2.5759376503008866
than,than,IN,IN,0,0,0,1,0,,FUNCTION,3.0068189313519404
a,a,DT,DT,0,0,0,1,0,,FUNCTION,2.340264599281992
knife,knife,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.8561286020864243
make,make,VB,VB,0.25,0.25,0,1,0,CONTENT,CONTENT,2.1627841586510046
sure,sure,JJ,JJ,0.25,0.25,0,1,0,CONTENT,CONTENT,3.2253521507391465
to,it's,TO,NN,0,0.25,0,1,0,,CONTENT,3.2159753684091874
,a,,DT,-1,0,0,1,0,,FUNCTION,3.112812533679871
wilson,wilson,NN,NN,0.16666666666666666,0.16666666666666666,0,6,0,CONTENT,CONTENT,2.804815221896745
first,first,JJ,JJ,0,0,0,1,0,CONTENT,CONTENT,1.0189835208012408
aid,aid,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.9358291253506885
kit,kit,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.154725849861747
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.867542448133356
agree,agree,VBP,VBP,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.2332131393823844
with,with,IN,IN,0,0,0,1,0,,FUNCTION,2.664727865673982
binoculars,binoculars,NN,NN,0,0,0,4,0,CONTENT,CONTENT,3.0480567235751175
yeah,yeah,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.3219280948873613
compass,compass,NN,NN,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,3.3219280948873613
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.2294719172231616
don't,don't,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,1.537966279539861
know,know,VB,VB,0.25,0.25,0,1,0,CONTENT,CONTENT,3.2255591786208875
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.9460964304705013
stars,stars,NNS,NNS,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.2350108077076047
energy,energy,NN,NN,0.16666666666666666,0.16666666666666666,0,3,0,CONTENT,CONTENT,2.890901176639826
bars,bars,NNS,NNS,0.25,0.25,0,1,0,CONTENT,CONTENT,3.0508532461908735
//,//,NN,NN,0.5,0.5,0,2,0,CONTENT,CONTENT,2.9055676081300703
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.867542448133356
agree,agree,VBP,VBP,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,2.043742057323627
with,with,IN,IN,0,0,0,1,0,,FUNCTION,2.7511608952711977
oxygen,oxygen,NN,NN,0.16666666666666666,0.16666666666666666,0,3,0,CONTENT,CONTENT,3.0480567235751175
suliman,so,NN,RB,0.14285714285714285,0,0,7,0,CONTENT,CONTENT,3.0110196601167685
,a,,DT,-1,0,0,7,0,,FUNCTION,2.2953490002669343
,moon,,NN,-1,0.25,0,7,0,,CONTENT,3.0413896815093358
rover,rover,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,1.9231122119437882
with,with,IN,IN,0,0,0,1,0,,FUNCTION,2.9180833797420234
solar,solar,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,2.795279001360877
panels,panels,NN,NN,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.8389985955638894
moon,moon,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.967886377433317
rover,rover,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,2.673916014950184
food,food,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.2681478595045763
as,as,IN,IN,0,0,0,1,0,,FUNCTION,1.3784625378454431
well,well,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.83624039536433
like,like,IN,IN,0.25,0.25,0,1,0,,FUNCTION,2.9256024816090336
that,that,IN,IN,0,0,0,1,0,,FUNCTION,3.122114327256603
space,space,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.0521386343256913
food,food,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.974435092029187
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.4039535874623845
think,think,VBP,VBP,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.228401498013343
it's,it's,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.167646610067731
freeze-dried,freeze-dried,NN,NN,0,0,0,2,0,CONTENT,CONTENT,3.185909402962754
or,or,CC,CC,0,0,0,1,0,,FUNCTION,2.622705427069338
something,something,NN,NN,0.1111111111111111,0.1111111111111111,0,2,0,CONTENT,CONTENT,3.1852381430853383
testing,tang,NN,NN,0.14285714285714285,0.25,0,2,0,CONTENT,CONTENT,3.3219280948873613
tang,tang,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.3219280948873613
tangles,tang,NN,NN,0.14285714285714285,0.25,0,2,0,CONTENT,CONTENT,2.0698265162713567
,is,,VBZ,-1,0,0,2,0,,CONTENT,2.9760019650859455
with,what,IN,WP,0,0,0,1,0,,FUNCTION,2.777847228826328
the,the,DT,DT,0,0,0,1,0,,FUNCTION,3.0547397897360655
estimates,astronauts,NNS,NN,0.1111111111111111,0,0,3,0,CONTENT,CONTENT,2.9120297923347858
drink,drink,VBP,VBP,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.182005814760214
a,a,DT,DT,0,0,0,1,0,,FUNCTION,2.5861198025946757
lunar,lunar,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,2.771150289708312
map,map,VB,VB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.5854677429275608
yes,yes,RB,RB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.662069862232969
thank,thank,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.6608577758687293
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,2.2419353929263512
for,for,IN,IN,0,0,0,1,0,,FUNCTION,2.7072645016952195
asking,asking,VBG,VBG,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.8844339182739125
some,so,DT,RB,0,0,0,1,0,,CONTENT,2.6091895349563017
,the,,DT,-1,0,0,1,0,,FUNCTION,1.9906749561743515
,moon,,NN,-1,0.25,0,1,0,,CONTENT,3.172142822601976
,is,,VBZ,-1,0,0,1,0,,CONTENT,1.3063706012543677
are,either,VBP,DT,0,0,0,1,0,CONTENT,FUNCTION,2.1674685703067613
incredibly,incredibly,NN,NN,0.10000000000000001,0.10000000000000001,0,4,0,CONTENT,CONTENT,3.2745085443193576
cold,cold,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.1802939252403335
or,or,CC,CC,0,0,0,1,0,,FUNCTION,3.2103746776626165
incredibly,incredibly,NN,NN,0.10000000000000001,0.10000000000000001,0,4,0,CONTENT,CONTENT,3.1802927539565045
warm,warm,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.162375748408947
wouldn't,wouldn't,NN,NN,0.125,0.125,0,2,0,CONTENT,CONTENT,2.2084280200559157
that,that,IN,IN,0,0,0,1,0,,FUNCTION,2.578263394297798
be,be,VB,VB,0,0,0,1,0,CONTENT,CONTENT,3.2408799728519355
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.930231966353435
spacesuit,spacesuit,NN,NN,0,0,0,2,0,CONTENT,CONTENT,3.259485777736334
soil,soil,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,1.532654290519531
and,and,CC,CC,0,0,0,1,0,,FUNCTION,2.860508185666335
seeds,seeds,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.202119404677499
maybe,maybe,RB,RB,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,1.4906020089137273
a,a,DT,DT,0,0,0,1,0,,FUNCTION,1.14596498654614
form,form,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.903838368908133
of,of,IN,IN,0,0,0,1,0,,FUNCTION,2.7968455082432935
transportation,transportation,NN,NN,0.071428571428571425,0.071428571428571425,0,4,0,CONTENT,CONTENT,2.8249349991043378
that,that,IN,IN,0,0,0,1,0,,FUNCTION,2.5721431548397384
doesn't,doesn't,NN,NN,0.20198927518355939,0.20198927518355939,0,2,0,CONTENT,CONTENT,3.2652262638220977
require,require,VB,VB,0.14285714285714285,0.14285714285714285,0,3,0,CONTENT,CONTENT,2.3183587864268893
power,power,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.2171725591160003
like,like,IN,IN,0.25,0.25,0,1,0,,FUNCTION,3.2023693953139656
a,a,DT,DT,0,0,0,1,0,,FUNCTION,3.065359350460084
bike,bike,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.840431766105753
not,not,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.329272811009222
if,if,IN,IN,0,0,0,1,0,,FUNCTION,1.1621660199880155
it,it,PRP,PRP,0,0,0,1,0,,FUNCTION,1.6556957127795924
takes,takes,VBZ,VBZ,0,0,0,1,0,CONTENT,CONTENT,2.3923752244591765
longer,longer,JJR,JJR,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,1.241157761957684
than,than,IN,IN,0,0,0,1,0,,FUNCTION,3.0514430441180416
a,a,DT,DT,0,0,0,1,0,,FUNCTION,3.048681071062521
day,day,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.8327395340056762
and,and,CC,CC,0,0,0,1,0,,FUNCTION,2.214785876437366
were,were,VBD,VBD,0,0,0,1,0,CONTENT,CONTENT,2.77828292758848
stuck,stuck,VBD,VBD,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,1.3026565789343811
there,there,EX,EX,0,0,0,1,0,,FUNCTION,2.5647173496491527
when,when,WRB,WRB,0,0,0,1,0,CONTENT,CONTENT,3.206411133048337
it's,it's,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.966259932168666
dark,dark,JJ,JJ,0.25,0.25,0,1,0,CONTENT,CONTENT,3.011696605884501
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.9538716025978926
learned,learned,VBD,VBD,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,3.2300774521827353
something,something,NN,NN,0.1111111111111111,0.1111111111111111,0,2,0,CONTENT,CONTENT,3.0429727008748833
new,new,JJ,JJ,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.1393002734931117
today,today,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,2.571713103423252
there's,there's,NN,NN,0.14285714285714285,0.14285714285714285,0,1,0,CONTENT,CONTENT,2.0874504292421197
so,so,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.5493433624260096
many,many,JJ,JJ,0.25,0.25,0,2,0,CONTENT,CONTENT,3.1399720893772978
parts,parts,NNS,NNS,0,0,0,1,0,CONTENT,CONTENT,2.5833585582240186
though,though,IN,IN,0,0,0,1,0,,FUNCTION,2.782475745214348
what,what,WP,WP,0,0,0,1,0,,FUNCTION,1.379341687309275
do,do,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,3.140377571697323
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.9190422299689054
bring,bring,VB,VB,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.9251342382586647
my,I,PRP$,PRP,0,0,0,1,0,,FUNCTION,1.867542448133356
dearest,agree,NN,VBP,0.14285714285714285,0.20000000000000001,0,2,0,CONTENT,CONTENT,0.5947722121287042
,with,,IN,-1,0,0,2,0,,FUNCTION,2.6962792019629642
radio,radio,NN,NN,0.20000000000000001,0.20000000000000001,0,3,0,CONTENT,CONTENT,3.0480567235751175
my,my,PRP$,PRP$,0,0,0,1,0,,FUNCTION,1.2360899211916507
list,list,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.034352444086115
has,has,VBZ,VBZ,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.7587235829165317
10,10,CD,CD,0.5,0.5,0,2,0,,FUNCTION,3.1742339384924585
things,things,NNS,NNS,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,1.5859026511969643
wait,wait,VB,VB,0.25,0.25,0,1,0,CONTENT,CONTENT,3.3219280948873613
will,well,MD,RB,0,0,0,1,0,,CONTENT,2.0961213924293416
video,radio,NN,NN,0.20000000000000001,0.20000000000000001,0,3,0,CONTENT,CONTENT,2.6717443992867644
would,would,MD,MD,0,0,0,1,0,,FUNCTION,2.120669461838701
be,be,VB,VB,0,0,0,1,0,CONTENT,CONTENT,2.77288704090868
number,number,NN,NN,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.490347923920453
10,10,CD,CD,0.5,0.5,0,2,0,,FUNCTION,2.035309307263991
radio,radio,NN,NN,0.20000000000000001,0.20000000000000001,0,3,0,CONTENT,CONTENT,3.3219280948873613
