Hypothesized Word (H),Reference Word (R),H - POS TAG,R - POS TAG,H - Saliency Score,R - Saliency Score,Sentiment Orientation,H - Num. Phonemes,R - Num. Phonemes,H - Word Type,R - Word Type,R - Importance Score
oxygen,oxygen,NN,NN,0.16666666666666666,0.16666666666666666,0,3,0,CONTENT,CONTENT,2.9065330951814183
through,through,IN,IN,0,0,0,1,0,,FUNCTION,2.7624659422717635
yeah,yeah,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.96817059828535
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,2.2662234240865966
agree,agree,VBP,VBP,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.1440696604141234
then,then,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.484619477284573
water,water,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,2.8613912894363085
,or,,CC,-1,0,0,2,0,,FUNCTION,2.948260616057418
food,food,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.1852381430853383
because,because,IN,IN,0.14285714285714285,0.14285714285714285,0,2,0,,FUNCTION,3.3219280948873613
because,because,IN,IN,0.14285714285714285,0.14285714285714285,0,2,0,,FUNCTION,1.9740445176779917
going,going,VBG,VBG,0,0,0,2,0,CONTENT,CONTENT,3.003514303756815
to,two,TO,CD,0,0,0,1,0,,FUNCTION,2.9786940974344667
hundred,hundred,CD,CD,0.14285714285714285,0.14285714285714285,0,2,0,,FUNCTION,2.282694305147062
miles,miles,NNS,NNS,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,1.7345815307857246
to,would,TO,MD,0,0,0,1,0,,FUNCTION,2.7538536478439406
take,take,VB,VB,0,0,0,1,0,CONTENT,CONTENT,2.5691450507784674
a,a,DT,DT,0,0,0,1,0,,FUNCTION,0.6364854494256103
lot,lot,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.5498213298516283
of,of,IN,IN,0,0,0,1,0,,FUNCTION,1.9795281283985982
time,time,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.4756439992332564
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.4563311194981106
think,think,VBP,VBP,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.9929844735002167
there,there,EX,EX,0,0,0,1,0,,FUNCTION,1.9684465576105783
must,must,MD,MD,0,0,0,1,0,,FUNCTION,1.574745811530527
be,be,VB,VB,0,0,0,1,0,CONTENT,CONTENT,1.0083736843853295
some,some,DT,DT,0,0,0,1,0,,FUNCTION,3.131912161741575
parisian,provision,NN,NN,0.125,0.1111111111111111,0,3,0,CONTENT,CONTENT,2.613923150710267
provision,provision,NN,NN,0.1111111111111111,0.1111111111111111,0,3,0,CONTENT,CONTENT,3.3219280948873613
that's,let's,NN,NN,0.16666666666666666,0.28278614550861386,0,1,0,CONTENT,CONTENT,1.0621460206685425
a,,DT,,0,-1,0,1,0,,FUNCTION,1.0075105097636097
resume,assume,VB,VB,0.16666666666666666,0.16666666666666666,0,3,0,CONTENT,CONTENT,2.504891012732818
that,that,IN,IN,0,0,0,1,0,,FUNCTION,2.9324817079745293
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.582010607017972
are,are,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,1.5056316811080628
able,able,JJ,JJ,0.25,0.25,0,2,0,CONTENT,CONTENT,3.094103698589411
to,to,TO,TO,0,0,0,1,0,,FUNCTION,1.924915688927548
eat,eat,VBP,VBP,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.1994394835640074
and,and,CC,CC,0,0,0,1,0,,FUNCTION,3.0962379833055453
drink,drink,VBP,VBP,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.202119404677499
resume,assume,VB,VB,0.16666666666666666,0.16666666666666666,0,3,0,CONTENT,CONTENT,3.3219280948873613
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,3.026414409104373
meant,meant,VBD,VBD,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.9869444696128267
is,assume,VBZ,VB,0,0.16666666666666666,0,1,0,CONTENT,CONTENT,2.812566774368468
you,,PRP,,0,-1,0,1,0,,FUNCTION,2.2337003712313637
yeah,yeah,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.1915382584194543
let's,let's,NN,NN,0.28278614550861386,0.28278614550861386,0,1,0,CONTENT,CONTENT,3.113653035346353
put,put,VB,VB,0,0,0,1,0,CONTENT,CONTENT,1.9937103794494306
it,it,PRP,PRP,0,0,0,1,0,,FUNCTION,3.0924239497832566
separately,separately,RB,RB,0.10000000000000001,0.10000000000000001,0,3,0,CONTENT,CONTENT,3.246388521150764
like,like,IN,IN,0.25,0.25,0,1,0,,FUNCTION,2.9305523294303315
water,water,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.045649555687953
for,first,IN,JJ,0,0,1,1,0,,CONTENT,2.7699026332828445
sending,and,VBG,CC,0.14285714285714285,0,0,2,0,CONTENT,FUNCTION,2.17665990660172
,then,,RB,-1,0,0,2,0,,CONTENT,3.0161814121926547
food,food,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.1067083237740656
water,water,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,2.9647642192913923
for,first,IN,JJ,0,0,1,1,0,,CONTENT,2.7699026332828445
stanton,and,NN,CC,0.14285714285714285,0,0,7,0,CONTENT,FUNCTION,2.17665990660172
,then,,RB,-1,0,0,7,0,,CONTENT,3.0161814121926547
food,food,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.1067083237740656
second,second,JJ,JJ,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.671460179847114
would,would,MD,MD,0,0,0,1,0,,FUNCTION,1.6931804383042415
be,be,VB,VB,0,0,0,1,0,CONTENT,CONTENT,2.7795633319533333
water,water,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,2.905560555899897
yeah,yeah,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.0551929608317074
that's,that's,NN,NN,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,2.2972195362504197
TRUE,TRUE,NN,NN,0.25,0.25,0,4,0,CONTENT,CONTENT,3.1806358953847775
yeah,yeah,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.3219280948873613
then,then,RB,RB,0,0,0,1,0,CONTENT,CONTENT,3.0026329766589503
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.5237568540659974
think,think,VBP,VBP,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.2393743320964266
cooper,a,NN,DT,0.16666666666666666,0,0,2,0,CONTENT,FUNCTION,2.8621473379989
s,rope,NN,NN,1.0,0.25,0,1,0,CONTENT,CONTENT,3.178652766248162
,as,,IN,-1,0,0,1,0,,FUNCTION,3.0304089210087395
,well,,RB,-1,0,0,1,0,,CONTENT,3.124414477503163
i,a,NN,DT,0,0,0,1,0,CONTENT,FUNCTION,2.5981729787203376
hope,rope,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.880366204049798
a,a,DT,DT,0,0,0,1,0,,FUNCTION,2.5981729787203376
group,rope,NN,NN,0.20000000000000001,0.25,0,1,0,CONTENT,CONTENT,2.880366204049798
rope,rope,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.3219280948873613
because,because,IN,IN,0.14285714285714285,0.14285714285714285,0,2,0,,FUNCTION,2.8975110094485212
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.4477263788434014
surface,surface,NN,NN,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,2.9289160889623607
might,might,MD,MD,0,0,0,1,0,,FUNCTION,2.591047396863199
be,be,VB,VB,0,0,0,1,0,CONTENT,CONTENT,2.9761398461434303
uneven,uneven,NN,NN,0.16666666666666666,0.16666666666666666,0,3,0,CONTENT,CONTENT,2.9061439260262034
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,0.9639629719969807
think,think,VBP,VBP,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.2714296745398963
some,some,DT,DT,0,0,0,1,0,,FUNCTION,3.305175311001716
navigation,navigation,NN,NN,0.10000000000000001,0.10000000000000001,0,4,0,CONTENT,CONTENT,1.3346517255230452
tool,tool,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.31937130156025
or,or,CC,CC,0,0,0,1,0,,FUNCTION,3.117326420253805
something,something,NN,NN,0.1111111111111111,0.1111111111111111,0,2,0,CONTENT,CONTENT,3.1852381430853383
frosted,I,NN,PRP,0.14285714285714285,0,0,2,0,CONTENT,FUNCTION,1.3258830175537768
,think,,VBP,-1,0.20000000000000001,0,2,0,,CONTENT,0.4440797067360368
,a,,DT,-1,0,0,2,0,,FUNCTION,1.2576664129521968
,first,,JJ,-1,0,1,2,0,,CONTENT,1.1544532705761419
cookie,aid,NN,NN,0.16666666666666666,0.33333333333333331,0,2,0,CONTENT,CONTENT,2.9358291253506885
,kit,,NN,-1,0.33333333333333331,0,2,0,,CONTENT,3.23560241437898
tessile,as,NN,IN,0,0,0,7,0,CONTENT,FUNCTION,3.0120949584262133
,well,,RB,-1,0,0,7,0,,CONTENT,3.124414477503163
first,first,JJ,JJ,0,0,0,1,0,CONTENT,CONTENT,1.0189835208012408
aid,aid,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.9358291253506885
kit,kit,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.154725849861747
the,the,DT,DT,0,0,0,1,0,,FUNCTION,1.473459254380702
last,last,JJ,JJ,0,0,0,1,0,CONTENT,CONTENT,3.27370452167029
it,it,PRP,PRP,0,0,0,1,0,,FUNCTION,2.9746874755859745
should,should,MD,MD,0,0,0,1,0,,FUNCTION,2.0748441163483
be,be,VB,VB,0,0,0,1,0,CONTENT,CONTENT,1.0459428276332703
the,the,DT,DT,0,0,0,1,0,,FUNCTION,1.1234699110368096
last,last,JJ,JJ,0,0,0,1,0,CONTENT,CONTENT,3.1925297694381376
because,because,IN,IN,0.14285714285714285,0.14285714285714285,0,2,0,,FUNCTION,0.918036569455413
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.4445758063038676
don't,don't,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.0762100561071946
need,need,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,3.1478706126855873
it,it,PRP,PRP,0,0,0,1,0,,FUNCTION,2.90529161548485
for,for,IN,IN,0,0,0,1,0,,FUNCTION,3.2164982168477705
survival,survival,NN,NN,0.125,0.125,0,3,0,CONTENT,CONTENT,2.8844339182739125
